id,gender,age
0a648c,2,74
0c9f22,1,48
0ad52b,2,0
182fa9,1,27
16cbff,1,38
04e986,1,36
13990a,2,70
08ecf6,1,35
1a5623,2,65
1cd68c,1,73
084d5f,2,27
0cbff5,1,31
1492c1,2,50
1667d7,1,24
0359c3,1,42
0d07e1,1,43
0c3d0e,2,58
1.35E+92,2,37
09b0e9,1,46
1415c0,1,29
0e88bb,1,63
18eb0b,1,30
004cc5,1,24
170a20,2,27
09c4cd,2,46
1ccb99,2,35
199a8b,2,51
1c7720,2,66
18578f,2,42
1b8458,2,29
09ba72,1,28
005b94,1,23
0c34bd,1,4
0aaa65,1,5
08af9d,1,1
032e9a,1,52
10c3ff,1,26
0cd53f,1,85
0db91f,1,30
1c52ed,2,72
1305b1,2,38
188060,2,65
1a10d5,2,13
062ab8,2,40
145ef2,2,19
1a2b3f,1,55
04fa7c,1,28
01b3ae,2,25
0f3bb8,2,41
13e9e1,1,29
117fe8,1,48
17a2cd,1,26
1945fc,1,23
093bb6,2,22
6.88E+07,1,58
0dbb00,2,27
1d72ff,2,28
1a5b8a,2,7
1a6d4a,2,39
0b9e3c,1,38
0634f6,2,49
16ec89,2,26
18a67f,1,27
16d0b3,2,65
18940a,2,25
0ddef8,2,56
1d6d3f,1,29
0a959e,1,59
04b67a,1,23
18448d,2,41
029c38,1,100
03827a,1,33
1e3951,2,23
069ecc,2,29
0df157,1,71
151ac5,2,40
6479,2,71
1a3ac9,1,32
09850a,2,45
00c241,2,49
16ee09,2,42
1dff7c,1,10
17a7f0,2,2
164269,1,14
02f71d,2,28
10276a,1,62
05d8bc,2,29
14ecb0,1,63
0699ba,1,37
05281a,1,49
18451f,2,52
018feb,1,34
5.90E+01,1,42
07d1b1,2,32
0d0843,2,38
179ab3,2,36
007b5f,1,37
065ce7,1,39
18aecb,2,21
1c456d,2,47
065e6a,1,61
1cbdd1,2,8
1b2571,1,4
0d69bd,2,44
03eb80,1,39
0f2b92,2,22
12c7ee,2,20
0ccedb,1,38
0b995f,1,39
16b0ab,2,26
04b8ca,1,50
0be31b,1,42
1b256c,2,42
0497f7,2,2
0bf886,1,32
0eccba,1,36
1c92a9,1,37
141efb,1,52
08d9d1,2,49
108862,1,10
0dc240,1,20
126da8,1,45
1bd680,1,32
15f5d7,2,35
1d619f,1,43
1b43bb,2,49
0b735d,1,25
0d353c,2,85
13568,1,40
147d4b,1,24
1bf3b9,1,33
133a22,1,32
194083,2,35
161068,2,28
108574,1,41
17a900,2,32
0e61f9,2,41
08f59d,1,23
02fd90,1,51
19cb20,2,30
1cdf77,1,34
1a6ca2,2,85
09e731,1,85
12966c,1,3
0fb48b,1,36
134898,2,51
0828db,2,35
151a09,1,34
1bc3c9,2,31
19255c,1,32
018b61,2,36
07c1ca,1,54
039b69,2,51
1cd386,2,46
0ab17f,1,24
17287f,2,41
1b4ad2,2,70
02bbed,1,35
114135,2,46
193d3b,1,26
092ca1,1,42
192c6f,1,77
19c595,2,33
18e87d,1,86
198324,1,67
0bc536,2,46
193462,1,25
1c4a69,2,24
25840,1,17
110dbf,2,50
0ed3a9,2,2
15e0e5,1,78
0c2cb4,1,31
07ca99,1,37
1ac96d,1,56
1200d2,1,61
104a48,1,50
1e5290,1,30
1ccc37,1,68
09cc12,2,17
1549db,1,40
0cd4ff,2,25
11567b,1,26
1d959a,2,36
0b5c37,2,43
070cff,1,30
099a14,1,31
02488a,1,44
0716b5,1,20
018d89,2,24
1a5478,1,8
1321b9,2,70
62217,2,25
0a9dfc,2,83
1378ca,1,19
34745,2,45
01dd8d,1,52
0295a3,1,21
113ed3,1,27
13b224,1,35
062dd7,1,43
0c0a19,1,36
0b71eb,1,40
04288c,1,9
024a91,2,45
80589,1,56
0d6052,1,61
0a335d,2,45
124cd2,1,63
158c6f,2,57
12641,2,85
07b415,2,27
1.30E+08,1,23
13640c,2,39
1b3902,2,27
120d6d,1,35
168dc1,1,21
37014,1,30
11766c,1,5
1b0be4,1,26
01b4e1,1,79
17e463,2,75
41465,2,57
0cf11b,2,46
11608a,1,34
04b857,2,36
175e4d,2,54
00710b,1,25
0540ad,1,47
0a39d9,1,55
1ddab2,2,12
185bab,1,7
0b88bf,1,51
167513,2,40
0d6f0f,2,26
150822,2,33
0ec597,2,30
18594a,2,78
04581a,1,37
07e04d,2,73
80803,2,30
71989,1,24
1b9f37,1,34
0e4712,1,48
17ad4c,2,46
0e2974,1,25
02b28b,2,31
0e39d9,2,34
12e94d,2,32
150e4c,2,48
1bb358,1,65
04b63d,2,39
17fcea,1,28
1a3cf3,1,28
0e341f,2,41
1545c5,2,29
0c9bdb,1,27
16ebab,2,33
0f62bc,2,43
040fd2,2,71
0ff687,2,27
05bf20,1,36
1a0be2,2,28
1.61E+52,2,51
078bcf,2,25
0cab34,2,40
186be2,1,46
1738ea,1,30
12a45d,1,40
058af7,1,33
0c09a4,2,38
03c050,2,26
0faa9f,2,33
121b6d,2,39
090d35,1,31
76118,2,46
1c4772,2,28
0451b2,1,62
033ef6,2,86
0c60da,2,46
18c262,2,27
0cfd81,2,0
1a7ce9,1,52
0734d9,2,27
14e3f2,2,47
03fcaf,2,50
0c0a39,1,24
0e4d6e,1,35
199ce6,2,55
0a730b,1,31
1d7f13,2,23
006d73,2,2
0fac99,2,79
0d4c70,2,5
13822c,2,51
09532c,2,49
186306,2,51
0d928e,1,24
0c4cf1,1,30
1bad81,1,45
0cfb69,2,54
148ca2,2,23
103fa0,1,48
031b56,1,46
020d28,1,60
0e419d,2,59
1e544f,2,7
1be617,1,47
0d893f,1,29
0a1f02,1,43
06aa44,1,53
1.19E+07,2,22
190cfa,1,39
124790,2,43
18650e,1,31
0b723c,1,77
08bee0,2,23
59572,2,47
193bd2,1,39
05abfe,1,36
0ca7b8,2,35
0d4b6f,1,22
0ee485,1,60
0d0c66,1,30
1ca4d8,2,19
0d436a,2,27
80670,2,55
1e427b,2,24
1d66f7,2,74
04b4d0,2,35
0494bc,1,57
1.11E+08,2,38
0a8187,1,55
0b6f8b,2,64
0130a4,1,44
0fa701,2,46
1b3224,2,24
197986,1,36
07177d,1,78
170d6f,1,78
1466ab,2,43
08e781,2,46
1.47E+04,2,58
1d8234,1,29
175f01,2,45
12335,1,21
0acf5c,1,59
1cb67e,1,31
1c7dde,1,33
1c15b3,1,60
18ecaf,1,35
1b7669,1,46
08fe75,2,59
195064,2,72
0e9bf9,2,26
0c58c7,2,30
18f554,1,51
012f38,1,47
0e43be,2,35
143307,2,83
04a23c,2,35
1841d0,2,26
12d8a8,1,69
080d47,1,68
127790,1,23
04b322,2,30
1beda2,1,34
15dd77,2,21
1ab767,2,46
0711a9,1,29
12a114,1,34
01b417,1,26
1354dc,2,24
12cc0b,1,45
07f3b2,2,42
0476f5,2,47
135b94,1,33
11fffa,1,52
123040,1,35
0c4397,1,56
1b1715,1,24
1bc44e,2,47
051c42,1,31
109b62,2,42
173452,2,78
1a92af,1,21
19d723,1,59
152839,2,38
0e628c,1,41
04f3f1,1,23
0a3b40,2,55
10ad8d,1,38
0a4707,1,71
16fe55,2,19
02fe1b,2,24
1b9b6e,1,27
1c7f86,1,78
0f8623,1,1
090aa3,1,49
196902,2,39
09945b,1,66
0d3029,1,32
17a268,1,19
0a3658,2,25
1c3675,1,32
0e4bb5,2,29
1069ee,2,37
0e3757,1,42
14da60,2,48
1b8718,1,2
0a88cb,1,52
00e9fb,1,20
0dab88,2,37
0ffd1d,1,37
100986,1,29
187c33,2,43
0a024d,1,52
1cf873,1,40
0fa723,2,29
138db0,1,42
6.55E+10,1,30
1006f7,2,46
0761fc,2,23
159efe,2,28
1.50E+10,2,47
0f37d0,1,41
14aa8c,2,64
0d5339,2,40
1025cc,1,33
1c43de,2,70
1b29ba,1,48
64178,2,16
00fdb8,2,42
095de5,1,44
0b5541,2,37
1be298,1,30
007bce,2,35
16dc57,1,92
0f8437,2,16
022c58,2,38
06dbff,2,16
0c1d43,1,50
1c3b81,1,30
14088,1,38
0d1348,1,26
1da3dd,2,56
19d3c0,2,19
11b98c,2,44
15b6ae,2,52
0b987e,2,34
19716b,1,75
0f18ca,1,29
18c681,1,41
090a15,2,26
0f2ad0,1,18
10c9a8,1,49
057fd1,1,25
129437,1,29
1c1f09,1,33
03f822,2,37
0a349a,2,27
11f319,1,23
04eccf,1,34
071b93,1,38
11c685,1,64
1df22d,1,1
0b9040,1,34
13d345,1,39
17f4f4,2,23
191417,1,48
1e4d0f,1,59
1.48E+53,2,46
002d52,1,31
175dfc,1,23
11187a,2,37
0408aa,1,40
0edec3,2,41
0c8c78,2,63
0cb366,1,29
18401d,1,33
0e415f,1,39
08e7ee,1,31
03dc6c,2,65
184955,2,36
1d4316,1,24
19bfc3,2,50
138660,1,40
182d20,1,50
17e8fe,1,50
0bfca6,1,39
13b48a,1,14
48097,2,36
07c73f,1,34
12083b,1,38
0ce572,2,56
1e4234,1,61
1c08d8,2,25
102c1a,1,33
15aa56,1,30
059cdc,1,42
0d8945,2,14
0ba250,1,53
0d7423,1,71
07c99e,1,52
172894,1,29
137460,2,11
0a1bd9,1,1
03420f,1,64
1212fc,1,35
03cace,1,32
04eb85,2,34
66406,1,30
0253a0,1,42
04d8e0,1,40
0f92a9,2,35
94195,2,21
10cfa6,1,57
0dd669,2,44
15cfe2,2,30
116c69,2,45
14cf9a,1,73
04c87a,2,36
0f8481,1,76
02a62f,2,77
0dacaa,1,39
1ac2d8,1,27
0845ce,2,1
0f1a9a,1,44
11965e,2,27
113349,2,83
1815c9,2,31
131cca,1,50
14c5bc,1,71
1d19e9,1,85
09da73,1,43
177498,1,58
12488e,1,36
1e21e6,2,31
0e5984,1,41
3698,2,59
1dd5f2,1,48
1bb565,2,44
0e4da9,1,58
1.67E+40,2,19
06a725,2,54
16b404,1,44
016f25,1,58
1560db,1,30
0c3f44,2,46
13e98a,1,45
115ac2,1,37
0cece0,1,32
37970,2,63
20417,1,35
0d392a,1,52
15d36d,1,33
1b8152,2,36
16ab8a,2,30
0b3860,1,56
080d38,2,24
0e5ffb,1,37
0b80d3,2,48
0e9821,1,85
0a5e96,1,30
0fef5b,2,68
1.83E+05,2,26
098cf5,1,54
115252,1,43
00caeb,2,32
0572b8,2,36
146173,1,60
0dc137,1,45
1dc610,2,74
05164e,1,26
0f0a3c,1,44
03daf7,2,31
15bd45,2,27
1ab47b,2,30
0a9398,2,47
0b164e,2,17
1c3c5b,1,28
0a40f6,2,43
130c42,1,36
1cfc02,2,60
19e43b,2,26
0057da,2,64
66171,1,29
117bdf,1,55
05659f,1,60
03c7c0,1,32
110192,1,47
01dddf,2,15
1663fa,2,43
0c0e7d,1,36
0c19e9,2,29
01760d,1,81
127046,1,67
02bc95,1,30
00d864,1,27
187419,1,16
17b894,1,37
194d53,2,27
197948,2,30
1.92E+09,2,60
1d8eac,1,42
10f51a,1,46
169549,1,31
82803,2,37
14530,1,30
11aab8,1,43
1a9efc,1,2
042b57,1,35
02cb31,1,56
085a77,1,34
119993,1,50
04d049,2,48
04e8a1,2,52
14e365,1,51
10f856,1,59
11f361,2,9
1b83bf,2,25
02d5f2,1,31
1b7a43,1,38
0ec729,1,63
10c99f,1,21
1013cd,1,28
69305,1,23
0dbbbf,2,41
07b1d6,1,0
1106f4,2,51
17eed4,1,4
118b8e,2,4
6107,2,34
1ac96a,2,31
1a6601,1,53
0e8d7c,1,24
13f787,1,61
145db7,1,60
06c3aa,2,49
01e07b,2,9
179774,1,18
105936,1,38
0fce61,2,3
0608fd,1,1
07e645,2,39
0be4ec,2,51
15ee0e,1,56
14ba1a,1,28
1a9526,1,45
10f902,1,79
0bd598,1,57
144d04,2,48
1bc1e9,1,29
08f858,1,38
06ef96,2,49
15c3a2,2,41
1da8f1,1,24
18bfd1,1,41
147b61,2,0
1bdbdb,2,51
0aa888,1,28
03073a,1,36
0cf249,2,85
1bce75,2,29
1a22c1,1,51
00ae6c,1,27
072d44,2,57
07fed2,1,5
0d84f4,2,8
16f503,1,57
02ee15,1,35
1a7e64,1,47
1982b6,2,7
0046ce,1,36
0a2f89,2,21
0f1ddc,2,75
0a869f,1,66
0b39f8,1,66
05e33e,1,73
12bd51,1,64
13c9fd,1,64
1355f4,1,37
1b9354,1,47
11e0c4,1,63
1142eb,2,80
11abc1,1,28
1125ab,2,30
0f375e,2,83
59813,1,38
00ecd0,1,49
22388,2,23
1d36b6,1,32
19c33e,2,49
115708,1,44
04d37e,1,53
1059c7,1,56
180c8a,2,49
0d7be0,2,13
10de03,2,34
0baf22,2,99
1c9ba0,2,28
1863ba,2,41
1b4dc1,2,49
111d5c,2,19
164379,2,42
0b91ee,1,20
06b21c,2,38
11ed0d,1,38
1b40e2,2,28
14067f,1,29
04c419,1,11
0f2af0,1,60
09f737,1,79
06f930,2,62
0fa824,1,29
119ae9,1,38
12afce,2,48
122a5a,1,52
25931,2,36
08f288,2,34
1b02a8,1,24
0f5813,1,24
1.65E+20,1,43
09d817,2,47
53545,2,73
149ef7,2,59
19cacd,1,52
0868f7,2,45
1aad65,2,66
0a4b5f,2,8
1038c3,2,91
0b8404,1,76
112c34,1,64
1e1265,2,27
087dfe,2,76
1d85d7,1,43
1310d2,1,39
1.09E+10,2,39
1ab411,1,5
06f1c0,2,21
113aff,1,37
0f1fef,2,62
1a2066,1,18
0e129a,2,33
00da5f,2,60
0c2b38,1,41
1e3e33,2,35
088dfe,1,44
07fcd6,2,25
19ce28,2,16
98849,2,65
0f1dc1,2,38
08bfb0,1,26
125ede,1,36
0ed05a,2,67
1d99b1,2,68
14a0d9,1,51
027f87,2,64
0fc833,1,20
102318,2,53
1.91E+83,2,44
0fad7a,1,84
0d716c,1,56
29152,1,41
12b405,1,26
0878ef,2,38
126ce5,2,30
118f4c,2,31
148b8a,2,53
072c01,1,19
1b4585,1,38
144550,1,28
1c86ae,1,5
0fb013,2,43
0b61dc,2,27
1a2a8e,2,29
12f6a9,1,53
125288,1,34
0c81eb,2,45
11d780,2,26
1851dd,1,20
0dc622,1,77
11dd48,2,56
1057cf,2,29
18c59e,2,5
1b7b3d,1,26
1ce8fa,1,42
1d04fd,1,43
19c3d7,1,33
1cdf48,1,29
12a957,1,71
0939ae,2,81
1787,2,41
13c423,2,67
1778c6,1,73
054f39,1,60
1b23e5,1,45
01f576,1,40
0e5573,1,49
1451a9,2,37
08b7b2,2,36
1460f5,1,22
10e535,1,23
1642d0,1,85
1d40e9,2,5
30883,2,33
11611,2,26
1cf13f,2,51
46126,2,68
0aadec,1,61
17e0c1,1,29
6.72E+05,2,63
5.40E+54,1,27
026a78,2,34
0fc6dc,2,66
1cca3f,1,25
16b548,2,30
18bde9,1,51
0cc4e7,1,59
0b4893,2,31
13f4dd,1,60
16405a,1,25
16adc1,2,27
104c79,2,39
08d8c9,1,20
190e0f,2,42
00433a,2,47
16e6b7,2,28
139c9c,2,60
16a39a,1,36
18df3e,2,35
0b460a,2,59
1847f8,1,53
1747ad,1,32
14c671,1,65
19427,1,36
12b5bf,1,22
0fd166,1,83
024a45,1,67
04051f,2,33
1e0ca2,2,49
107da2,1,19
1d05e9,2,23
12d694,1,49
1ad479,1,25
16516,1,49
0f35af,1,7
09b009,1,21
1af156,1,67
1265ef,2,6
03b19a,2,39
0610fd,1,52
12ae55,1,57
0dee8d,2,38
05c843,1,4
1c99de,2,31
18f34f,1,41
08ac08,2,55
13f126,1,45
13006a,1,35
0bcbc1,2,59
1a2d70,2,58
01a679,1,50
05b017,1,52
1dd6be,1,52
0bf7f3,1,60
183454,1,48
004ac5,2,13
1.41E+09,1,30
11dc58,1,35
11cb3f,2,51
76804,2,65
0aef97,2,43
0cef62,2,40
13e923,1,56
07a866,1,7
1d0db9,1,33
16ac7b,1,56
1276c6,2,58
96713,1,57
00e441,1,19
0c2193,2,65
16ff15,1,46
19a329,2,25
1419b0,1,54
139774,2,40
07199e,2,48
1.27E+03,2,47
07f28a,1,38
3.45E+11,2,39
0c4004,1,35
195d0c,1,50
1d2900,2,30
1a5179,2,45
0ebddc,1,64
17772a,1,28
00bc72,1,35
1a787a,1,47
0c6656,1,72
1a1236,1,0
10655b,2,32
0d4dec,1,30
03cddb,1,47
081fc5,1,6
8.00E+05,1,65
04614d,2,31
181f0f,2,25
02f41d,2,50
1d5128,1,9
15cf8e,1,37
12a088,1,42
07d40e,1,31
06e757,1,47
15c180,1,31
51627,1,51
02b401,1,49
1c475d,1,52
03f2f3,1,35
13008a,2,31
19b6ad,2,51
0c6e20,2,52
10fff4,1,25
11a204,1,32
0f99e8,2,49
0006c5,2,29
0f864f,2,33
1e1052,1,56
1e2359,1,69
1cd83a,1,34
064bab,1,30
0ff890,1,21
1cb608,2,49
0db7c8,1,54
112307,2,33
1d64ca,1,86
01642f,1,72
00de60,1,68
0973ac,1,41
0e5109,1,46
0d69b9,2,29
0acec6,1,43
00b543,2,35
0cbf1c,1,78
19298e,2,30
0f29a2,2,51
65300,2,53
1b64d0,1,27
0c2c2a,2,49
0447fd,2,60
03d09f,2,77
040a7d,2,45
0fc001,1,46
1c6f60,1,35
084a34,1,32
0303dc,1,31
1cefb3,1,34
0f75a2,1,45
096bf4,2,35
84820,2,55
04ac2b,1,41
0f16db,2,23
15baf7,2,49
1c39bc,1,11
0b9271,2,58
0d6bf7,2,63
008f39,1,36
0a7616,1,48
0c6e01,1,40
1dd3ad,1,49
0fab60,2,44
51852,1,29
45387,1,38
133ab4,2,60
13d3e7,2,64
045ea5,2,49
18973e,1,25
123ed6,1,32
0de394,1,25
079d3d,2,34
17ea08,1,48
16f429,2,65
131cd1,2,44
124d93,1,40
17bbd7,1,30
030a1c,2,28
05389c,1,27
0ecd41,1,33
0396f7,2,63
0a7313,1,42
063f5e,2,28
00466d,2,49
086bf1,2,43
14c2d8,1,42
136f9f,1,48
101ac6,1,26
05887b,1,54
171d5d,1,27
006bb3,2,69
1.41E+03,1,91
0094fc,1,47
18b6bc,2,42
18b238,1,30
02f123,2,24
024b2c,2,81
0d9266,2,48
00eae3,1,36
0b992c,2,42
147708,1,26
15843d,1,45
12ba0d,2,26
0e64a7,2,53
0614c3,1,43
0.00E+00,2,27
0a8346,1,60
046c53,2,78
113b33,2,38
15b849,1,85
1b9e1f,2,53
1.83E+05,1,51
1c9449,2,58
1521c3,1,27
0aaea7,2,31
11d1a9,1,49
1d52a0,1,7
1d9ec9,2,60
02fac0,2,26
18471a,2,56
31308,1,37
06d998,1,44
1c8c38,2,37
1789ea,1,51
044f3a,2,29
0ef539,1,48
1d2be0,2,44
077a92,1,68
00403b,2,48
0f9853,2,35
01121e,1,64
071eb4,1,28
142bb1,1,40
10affb,2,29
0cdaef,2,67
08dc39,1,39
0cd001,1,28
171c3d,2,20
1073ba,1,35
106683,2,13
00edb6,1,18
0a3a25,1,46
121810,1,35
17bc66,2,40
0abdca,1,0
12582a,1,19
11d415,1,51
11cd60,1,42
034aa1,1,43
12dc82,1,40
188c16,2,42
1d685e,2,39
1def7c,2,59
96989,2,31
08d562,1,57
069ed6,2,59
196d13,1,32
38177,1,38
1.40E+189,2,27
0f7c22,1,30
0dd0ce,2,33
1b27e5,2,68
0b9b54,1,3
04162c,1,44
050e3b,2,48
037b69,2,48
1d8942,2,1
0284dc,1,47
172284,1,69
0d041d,2,27
0193cc,2,27
04a86d,1,38
0b8929,1,56
0e2ab3,1,72
08d3fb,2,26
86481,1,102
0b1b67,1,53
00d56e,2,42
0c2df0,1,23
1b2bed,1,34
0f9b3f,1,27
141c5e,1,31
0efdf5,2,33
0291a0,2,49
0921b6,2,44
1276c5,1,39
14edc8,2,36
019f34,2,48
1d3999,1,29
120f0e,1,31
0d4e3a,2,45
0ba64e,1,65
0374d5,2,33
192793,1,48
11774a,2,80
14a646,1,29
1bd80e,2,39
131865,1,65
147465,2,36
14b84f,1,33
1e2d7d,2,25
1ba529,2,39
17cb0c,1,55
06584e,2,73
0512a3,2,49
07de51,2,26
06432d,1,60
0763b6,1,48
04f3a0,1,58
159479,1,38
151519,1,8
1622b9,1,53
1275,2,33
0875fa,2,56
1.12E+38,2,58
0b8e5c,1,33
1a416d,2,37
05083f,1,48
05b7a2,1,61
6277,1,20
0c3ca4,1,45
00680a,1,60
0138a4,1,54
0eca78,1,19
1c431b,1,32
1cefe5,1,46
1b3ff5,2,25
065f94,2,62
0bf686,2,61
1b9188,2,3
160823,1,80
0a1c59,2,25
151863,2,67
0ee14c,2,66
0cb732,2,42
08ca25,1,25
02781d,2,51
0b04e0,2,48
01a8bb,2,34
0ef468,1,14
0cb953,2,67
10d3fd,2,36
15f13c,2,38
1027a3,2,78
0eaeb9,2,49
46299,2,47
2581,2,37
040bac,1,44
1c4d9b,2,53
016d70,2,43
119063,1,19
065c1d,1,21
04f4b6,2,53
07ac28,1,30
05e4e1,2,50
0f27c8,2,32
18deb1,1,67
1cdd82,1,31
0d202d,2,20
16cec8,2,72
0926f5,1,55
085fec,2,68
0c05a3,1,69
135286,1,25
01a508,1,58
0e27c4,2,54
0afcdf,2,21
1bf813,1,13
0efedb,2,27
197cd2,2,21
16eb14,2,36
1ac1e0,2,60
08a2e4,2,31
1a82ca,1,64
1e4396,2,25
0bfde7,1,38
01dbc9,2,35
83094,1,57
0d6069,1,40
09c41d,2,24
1b85ac,2,9
0161fc,1,34
0be5b4,2,37
116bae,1,23
0b102b,2,45
1e3e0f,1,31
00b2b4,2,49
16dd98,2,26
00c3ed,2,50
19849a,2,43
99565,1,44
17464a,1,43
09be30,1,56
0e4cdd,2,43
96898,1,35
1b31c5,1,31
23589,1,38
1897f5,2,11
08cf9c,1,66
16ada3,1,48
0a2630,1,19
0a95cd,1,30
1002ce,1,72
176b04,2,70
0a81ac,1,23
1bb138,2,28
1867c5,2,33
0aa218,2,50
30960,1,47
03a26e,2,31
039d4a,1,38
123a4a,1,71
0ef000,1,36
12d1f5,2,48
38541,1,37
06a7c7,2,77
1064a4,2,57
170070,1,24
1a633b,2,16
129ca5,1,63
01787f,2,69
01e4d8,2,35
04fbe5,1,8
0bb0e4,1,32
18ef5b,2,19
1ad8e6,1,34
095be7,2,24
1af2d7,2,26
17707,2,64
02db96,1,23
0c73f3,1,53
19861a,1,20
16b504,1,31
0f6ad8,2,27
03c3ae,2,42
15b353,2,58
0e1ffe,2,86
109ef1,2,38
0b3342,1,48
1e725f,1,27
1d35bd,2,55
015aae,2,35
0481a8,1,54
14eabb,2,38
0ebfbc,2,46
1a05bd,1,96
127680,1,1
137ec6,2,29
094b14,1,19
0902ca,2,70
1546c6,1,38
0fcf2f,2,66
15f93a,1,36
0c5ec4,2,50
1b19f9,2,48
15c97a,1,38
00e1aa,2,30
1aed04,1,26
199b4f,2,46
17df2a,2,49
0a4224,2,73
14ba8f,1,31
05b929,2,37
14e1ba,2,39
142b7d,2,46
17679c,2,35
1e21be,1,30
18ea22,1,44
2.50E+06,2,80
0b8602,1,57
1d4109,1,22
50670,1,41
09835a,1,40
0aca65,2,55
07b286,2,14
01f1ab,1,37
0cfca4,2,53
123be6,2,43
00111a,2,35
0cca2e,2,31
10849,1,33
1da1fa,1,55
01b262,1,29
178732,1,25
0d3d87,1,26
196494,2,49
193a6d,2,74
0610f1,1,31
8830,2,32
183987,1,47
181268,1,47
11ee12,2,32
05e2be,2,18
02f41e,1,35
10e885,2,44
14befb,2,54
112b5c,1,61
0c07fa,1,35
011ac6,1,54
0ce3d9,2,62
12ec3e,1,52
03545d,2,48
15c1e8,1,41
0a502c,2,41
040a38,2,27
18b47a,2,36
1badff,2,0
167365,2,53
09c114,2,50
101f7e,2,35
07748a,2,54
17f119,2,30
0fdcc9,2,51
160429,2,26
64001,1,48
1b64e1,2,60
78382,2,33
195422,2,46
129431,1,32
1b4907,2,47
0f1fd5,2,46
06dd5e,2,31
1ce3fe,1,49
19258f,2,43
0b36f1,2,65
0e5166,2,42
060f53,2,48
137bed,1,52
145cf0,1,74
02b240,1,49
17a962,2,48
1e7303,1,58
056cac,1,10
197854,1,52
90874,1,49
0e5af0,1,0
03808a,1,34
176364,1,35
33648,1,35
1689f3,1,41
0d5482,2,32
96736,1,32
1ba359,2,42
1a5471,2,54
0a1c8e,2,27
0c6f7a,2,50
5.20E+22,1,51
133c8c,2,38
9.00E+36,2,26
0c8a2f,2,35
083d5b,2,39
13169c,2,22
00145f,1,21
0561b2,2,26
0b8573,2,25
0ac233,2,32
01101b,2,58
15689,2,58
197acc,1,31
147717,2,41
1c6326,1,28
0b102d,2,23
1a86a7,1,43
0674a5,1,25
06b413,1,27
0ed6ac,1,22
02054b,1,62
0e5027,1,68
0357cb,1,32
134474,1,40
19655a,2,33
1c3791,2,69
0b9f24,1,37
198de6,2,48
066d5c,1,47
0eebfa,1,84
1158f3,2,65
0c7ae6,2,77
109743,2,51
197d2e,1,25
18f1f7,1,48
0044b9,2,36
0547d8,2,47
05a7cd,2,27
0ff6ba,1,58
1ab67e,2,25
0f586a,2,32
1a627e,2,53
18b40f,2,53
0710a6,1,38
0aa789,1,26
93540,1,43
166988,1,43
1b79cd,2,28
12109c,2,51
19ea3a,1,27
0ce859,1,41
15020,1,67
14382a,2,5
08298f,2,41
037a33,2,52
038e4e,2,24
0abd46,1,45
1.00E+59,1,25
17ba4b,2,48
0b7146,1,44
1e1124,1,47
116d19,1,31
09f350,1,35
00ad12,1,28
02d1de,2,20
0168b2,1,44
09181a,1,46
0bb2c4,2,65
08acb5,2,75
0f9faf,1,27
02d3f4,1,29
1cc011,1,36
0d079b,2,29
08df29,2,21
92737,2,23
08511c,1,34
1100b1,2,51
198305,2,31
024ea7,1,42
1552a4,2,37
0dd522,2,60
10adb1,1,74
1cdbb6,1,43
1a920d,2,66
13f5bc,2,49
096c6c,2,60
0bd0c2,2,54
13b354,2,1
11e5fb,2,42
114a62,1,37
0d6719,1,36
054b41,2,32
14c7d7,1,46
165119,2,33
15febe,1,52
003bd7,2,78
08d773,1,43
134922,1,63
0f0234,2,62
0151a9,1,26
10b7c2,1,23
13be2f,2,58
1c6413,1,38
056f7e,2,42
1857f9,2,58
1a5ea9,2,78
29365,2,53
16ef29,2,45
04f467,1,50
1e458b,1,53
13e6af,2,30
065c10,2,67
027e9c,2,40
0cacd2,2,54
1176a7,1,2
15122f,2,29
02a910,2,36
0b29fa,1,37
19ea60,2,79
11ec16,1,66
19a722,2,29
19319d,1,58
10c908,2,51
0a1b6d,1,1
0d4b51,1,31
07e00d,2,29
143ab2,2,36
18f010,1,42
0d7edd,1,44
04b911,2,62
14889a,1,43
1bb023,2,52
107cb4,2,47
168038,2,64
19f7ff,2,28
13cd27,2,65
1c636c,2,33
1aab64,2,48
17f09d,1,24
16a347,2,24
16bb01,2,22
1bef04,1,22
19bca0,1,39
10a036,1,32
0b5bb8,2,36
171660,1,61
12f2d3,2,42
1e489b,1,28
07884f,1,64
1ce7f0,1,33
129b62,1,65
0d319d,1,31
097dc4,1,27
1c2bf0,2,34
1a0a5e,2,47
088e3f,1,39
0d83dd,1,74
016d9b,2,37
6884,1,53
07f621,2,49
01b6df,2,3
1106dd,2,80
15deb8,1,47
1aad56,2,43
140dd8,1,33
106568,1,66
0f55f8,2,30
1a9ca4,1,51
0ef173,2,54
0ceb39,2,38
0f7b9d,1,40
120a54,1,25
0c68f6,1,88
007c69,1,29
08acc2,2,56
1e7725,2,58
12b228,2,56
1e3c9f,2,61
15acc4,2,21
167044,2,28
09ad88,2,28
1207b1,2,43
144ad8,2,31
06bb81,2,27
09c14f,2,46
151cfb,1,81
111eb2,2,66
15bbc7,2,25
17c511,1,41
08e1f6,1,58
0ee450,1,23
0deae2,2,55
0e4352,1,38
0d2a48,1,38
1c6d1f,2,26
12c9ee,1,42
09afc6,2,0
1a2577,2,29
12bb15,2,47
0e00d2,1,61
1c29f8,1,47
1.09E+37,2,36
12970c,2,54
0a58ee,1,47
